verification_result,failed_attempts,verification_frequency,key_size,algorithm,hour,signature_size,certificate_valid,source_frequency,failed_verification_rate,document_size,metadata_anomaly,replay_indicator,key_age_days,time_since_previous,threat
1,9,22,3072,RSA-PKCS1v15,0,877,1,33,0.4090909090909091,1509,0,0,407,60,0
1,8,15,2048,RSA-PSS,14,301,1,32,0.5333333333333333,4383,0,0,214,499,1
1,9,22,3072,RSA-PKCS1v15,21,979,1,34,0.4090909090909091,2150,0,0,1915,317,0
1,6,12,3072,RSA-PSS,8,795,1,19,0.5,3016,1,0,554,587,1
1,3,18,3072,RSA-PSS,22,342,0,33,0.16666666666666666,3628,0,0,1502,488,0
0,18,35,3072,RSA-PKCS1v15,4,640,1,48,0.5142857142857142,832,0,0,960,465,1
1,9,30,2048,RSA-PSS,12,924,1,16,0.3,541,0,0,1218,228,0
1,2,24,2048,RSA-PSS,18,520,1,50,0.08333333333333333,2830,0,1,1274,666,1
1,24,30,2048,RSA-PSS,23,277,1,50,0.8,176,1,0,593,356,1
1,4,14,3072,RSA-PSS,9,1023,1,23,0.2857142857142857,4936,0,0,41,466,0
1,4,6,3072,RSA-PKCS1v15,19,958,1,26,0.6666666666666666,4341,0,0,370,822,0
0,2,3,3072,RSA-PSS,20,705,1,45,0.6666666666666666,1065,0,0,20,799,1
1,1,16,2048,RSA-PSS,13,487,1,44,0.0625,1264,0,0,1033,753,0
1,2,7,3072,RSA-PKCS1v15,21,441,1,41,0.2857142857142857,4296,0,0,825,227,0
1,3,14,2048,RSA-PSS,20,581,1,37,0.21428571428571427,4017,0,1,1660,169,1
0,9,9,4096,RSA-PSS,11,438,1,9,1.0,4718,0,1,1227,284,1
1,1,15,1024,RSA-PKCS1v15,10,652,1,30,0.06666666666666667,1541,0,0,1937,858,0
1,1,21,4096,RSA-PKCS1v15,22,736,0,13,0.047619047619047616,3538,0,1,1614,262,1
1,23,35,3072,RSA-PSS,6,658,1,48,0.6571428571428571,4052,0,1,1746,802,1
1,0,2,2048,RSA-PSS,16,718,1,42,0.0,982,0,0,18,860,0
1,15,27,2048,RSA-PKCS1v15,17,672,1,16,0.5555555555555556,3834,1,0,748,364,1
0,1,2,1024,RSA-PSS,6,457,1,46,0.5,4754,0,0,319,521,1
1,30,35,2048,RSA-PSS,23,320,1,2,0.8571428571428571,115,0,0,1736,861,1
1,10,18,2048,RSA-PSS,19,810,1,31,0.5555555555555556,1614,0,0,861,98,1
1,7,14,3072,RSA-PKCS1v15,5,988,1,43,0.5,3783,0,0,968,12,1
1,0,20,2048,RSA-PSS,10,272,1,19,0.0,4297,1,0,1306,784,0
1,10,18,4096,RSA-PKCS1v15,11,438,1,11,0.5555555555555556,1012,0,0,1500,583,1
1,6,10,2048,RSA-PKCS1v15,15,646,1,14,0.6,4740,0,0,1992,927,1
1,20,25,4096,RSA-PKCS1v15,18,299,1,47,0.8,94,0,0,252,417,1
1,2,2,3072,RSA-PKCS1v15,22,955,1,25,1.0,3005,0,0,340,501,0
1,25,25,2048,RSA-PSS,18,737,1,7,1.0,4833,0,0,751,135,1
1,11,33,2048,RSA-PKCS1v15,10,518,1,15,0.3333333333333333,3297,0,0,968,259,0
1,30,31,2048,RSA-PSS,15,429,1,30,0.967741935483871,4175,0,0,462,916,1
0,0,14,2048,RSA-PKCS1v15,22,696,0,31,0.0,163,0,0,1805,517,1
0,0,1,3072,RSA-PKCS1v15,11,821,1,24,0.0,1471,0,0,631,963,0
0,10,16,3072,RSA-PSS,7,475,1,25,0.625,2822,0,0,401,751,1
1,3,3,4096,RSA-PKCS1v15,2,813,1,8,1.0,2029,0,0,371,294,0
1,31,35,3072,RSA-PKCS1v15,1,649,1,30,0.8857142857142857,1107,0,0,282,847,1
1,0,6,4096,RSA-PSS,5,450,1,36,0.0,580,0,0,390,611,0
1,14,25,4096,RSA-PKCS1v15,15,664,1,50,0.56,158,1,0,337,440,1
0,11,13,4096,RSA-PKCS1v15,19,726,1,14,0.8461538461538461,3587,0,0,1924,151,1
0,6,34,3072,RSA-PKCS1v15,23,602,1,29,0.17647058823529413,2701,1,1,1369,481,1
1,1,8,2048,RSA-PSS,14,717,0,27,0.125,2119,0,0,1543,258,0
1,9,21,2048,RSA-PKCS1v15,13,316,1,50,0.42857142857142855,1928,0,0,273,868,1
1,23,34,3072,RSA-PSS,1,421,1,36,0.6764705882352942,4879,0,0,1277,149,1
0,3,4,2048,RSA-PSS,19,927,1,34,0.75,3665,0,1,1020,974,1
0,11,25,2048,RSA-PSS,17,406,0,21,0.44,1722,0,0,1878,142,1
0,2,15,3072,RSA-PKCS1v15,13,366,1,38,0.13333333333333333,2502,0,0,640,251,1
0,1,4,1024,RSA-PKCS1v15,17,743,1,11,0.25,1354,0,0,1398,958,1
1,10,12,3072,RSA-PKCS1v15,1,804,1,33,0.8333333333333334,3975,0,0,1628,746,1
0,10,32,2048,RSA-PKCS1v15,0,258,1,15,0.3125,1116,0,0,818,907,1
1,2,32,3072,RSA-PSS,19,738,1,12,0.0625,3515,0,0,1920,644,0
1,11,28,4096,RSA-PSS,1,268,1,24,0.39285714285714285,4122,0,0,6,47,0
1,2,13,2048,RSA-PKCS1v15,8,417,1,50,0.15384615384615385,592,0,0,1438,372,0
1,9,31,3072,RSA-PKCS1v15,8,599,1,37,0.2903225806451613,4360,0,0,586,94,1
1,10,14,4096,RSA-PSS,15,704,1,11,0.7142857142857143,2700,1,0,1522,761,1
0,16,20,2048,RSA-PKCS1v15,10,587,1,19,0.8,4666,0,0,1080,356,1
1,1,18,2048,RSA-PKCS1v15,22,519,1,1,0.05555555555555555,2590,0,1,1831,532,0
1,16,29,2048,RSA-PKCS1v15,5,338,1,17,0.5517241379310345,329,1,0,1422,692,1
0,1,6,3072,RSA-PKCS1v15,11,589,1,40,0.16666666666666666,4325,0,0,822,272,1
1,29,32,3072,RSA-PKCS1v15,2,635,1,16,0.90625,4804,0,0,238,994,1
1,19,29,2048,RSA-PKCS1v15,11,474,1,26,0.6551724137931034,1447,1,0,490,429,1
1,1,2,3072,RSA-PSS,22,913,1,43,0.5,41,1,0,1046,648,1
0,9,23,2048,RSA-PSS,0,709,1,43,0.391304347826087,724,0,0,441,749,1
0,9,19,4096,RSA-PSS,8,928,0,15,0.47368421052631576,1049,0,0,1065,702,1
1,7,31,2048,RSA-PSS,19,996,1,8,0.22580645161290322,418,0,0,858,724,0
0,0,5,4096,RSA-PKCS1v15,21,1001,1,30,0.0,1137,0,0,1802,917,0
1,12,19,2048,RSA-PKCS1v15,5,344,1,14,0.631578947368421,716,0,0,258,64,1
1,15,34,3072,RSA-PSS,10,588,1,33,0.4411764705882353,3849,1,0,1475,872,1
0,5,10,3072,RSA-PSS,2,565,1,42,0.5,3033,0,0,48,926,1
1,24,25,3072,RSA-PSS,3,982,1,7,0.96,3669,1,0,1834,164,1
1,1,2,2048,RSA-PSS,9,675,1,18,0.5,792,0,0,503,389,0
0,10,11,4096,RSA-PSS,18,864,0,12,0.9090909090909091,2189,0,0,139,469,1
1,26,31,2048,RSA-PKCS1v15,5,980,1,2,0.8387096774193549,1188,1,0,1226,550,1
1,8,15,3072,RSA-PKCS1v15,0,609,1,50,0.5333333333333333,2416,0,0,1676,727,1
1,1,9,3072,RSA-PSS,7,355,1,29,0.1111111111111111,2817,0,0,509,531,0
1,1,23,4096,RSA-PSS,7,400,1,21,0.043478260869565216,4270,0,1,654,766,1
1,11,19,3072,RSA-PKCS1v15,5,265,0,7,0.5789473684210527,2774,0,0,1310,586,1
1,7,9,2048,RSA-PKCS1v15,16,299,0,27,0.7777777777777778,2734,0,0,1257,923,1
1,8,35,3072,RSA-PKCS1v15,18,1018,1,12,0.22857142857142856,2545,0,0,1340,995,0
1,11,21,3072,RSA-PSS,0,641,1,20,0.5238095238095238,222,0,0,461,653,1
1,9,9,4096,RSA-PKCS1v15,14,994,1,14,1.0,1958,0,0,670,905,1
1,8,28,4096,RSA-PSS,12,1016,1,10,0.2857142857142857,4871,0,0,1574,17,0
0,1,7,3072,RSA-PSS,20,750,1,41,0.14285714285714285,3156,0,0,1611,607,1
1,1,16,2048,RSA-PKCS1v15,2,748,1,23,0.0625,1211,0,1,1345,746,0
1,15,16,4096,RSA-PKCS1v15,1,424,1,30,0.9375,1829,0,0,1199,940,1
0,19,33,3072,RSA-PKCS1v15,2,897,1,47,0.5757575757575758,2899,0,0,1063,301,1
1,3,4,4096,RSA-PSS,8,786,1,31,0.75,654,0,0,433,88,0
0,1,4,2048,RSA-PKCS1v15,15,591,1,10,0.25,2369,0,0,485,810,0
0,0,17,2048,RSA-PKCS1v15,23,1002,1,19,0.0,4232,0,0,1609,563,0
1,18,29,2048,RSA-PSS,12,768,1,19,0.6206896551724138,4482,0,1,1082,245,1
1,35,35,3072,RSA-PKCS1v15,18,385,1,44,1.0,4330,0,0,496,467,1
0,7,7,4096,RSA-PKCS1v15,17,794,1,23,1.0,3098,0,0,875,442,1
1,21,27,1024,RSA-PSS,20,769,1,44,0.7777777777777778,506,0,0,601,113,1
1,26,28,3072,RSA-PSS,11,505,1,41,0.9285714285714286,2026,1,0,1809,442,1
0,1,22,3072,RSA-PSS,11,989,1,32,0.045454545454545456,482,1,0,1158,926,1
1,14,14,3072,RSA-PSS,0,393,1,20,1.0,1898,0,0,655,901,1
1,0,7,2048,RSA-PSS,19,530,1,4,0.0,3392,0,0,1533,8,0
1,13,22,4096,RSA-PKCS1v15,7,719,1,33,0.5909090909090909,1170,1,0,1987,549,1
1,1,5,1024,RSA-PKCS1v15,16,396,1,48,0.2,2532,0,0,607,559,0
1,0,2,4096,RSA-PSS,20,511,1,1,0.0,4322,0,0,156,100,0
1,14,27,2048,RSA-PKCS1v15,19,711,1,13,0.5185185185185185,205,0,0,201,345,1
1,11,21,3072,RSA-PKCS1v15,21,689,0,3,0.5238095238095238,2258,1,0,1022,685,1
1,4,15,4096,RSA-PSS,6,862,0,12,0.26666666666666666,4471,0,1,1964,753,1
1,19,21,2048,RSA-PSS,8,428,1,29,0.9047619047619048,2776,0,0,499,901,1
0,6,10,2048,RSA-PSS,16,728,1,31,0.6,1561,0,0,1426,481,1
1,23,23,3072,RSA-PKCS1v15,9,678,0,41,1.0,2457,1,0,1520,703,1
1,4,5,3072,RSA-PSS,3,694,1,36,0.8,4319,0,0,488,342,0
0,1,1,3072,RSA-PKCS1v15,21,312,1,2,1.0,2398,0,0,160,943,1
0,13,13,2048,RSA-PKCS1v15,6,753,1,22,1.0,3016,0,0,1235,234,1
1,13,21,1024,RSA-PKCS1v15,6,869,1,22,0.6190476190476191,128,0,0,1477,793,1
1,4,26,2048,RSA-PKCS1v15,7,424,0,41,0.15384615384615385,3506,0,0,1708,235,1
0,17,21,2048,RSA-PSS,23,837,1,31,0.8095238095238095,1726,0,0,1094,126,1
1,13,18,4096,RSA-PKCS1v15,23,816,1,45,0.7222222222222222,2893,0,0,831,690,1
1,11,32,1024,RSA-PSS,7,683,1,14,0.34375,4947,0,0,972,477,1
1,5,17,2048,RSA-PKCS1v15,15,674,0,29,0.29411764705882354,2924,0,0,1338,685,1
1,35,35,2048,RSA-PSS,11,602,1,35,1.0,1682,0,0,431,372,1
1,3,11,2048,RSA-PSS,14,772,1,50,0.2727272727272727,1212,0,1,1406,120,1
1,21,21,3072,RSA-PSS,7,710,1,9,1.0,1465,0,0,1681,542,1
1,13,26,3072,RSA-PKCS1v15,21,969,1,47,0.5,4671,0,1,1191,560,1
1,4,4,1024,RSA-PKCS1v15,8,457,1,32,1.0,3988,0,0,1979,179,0
1,24,34,1024,RSA-PKCS1v15,2,434,1,27,0.7058823529411765,2481,0,0,1415,94,1
1,0,18,2048,RSA-PSS,21,312,0,10,0.0,127,0,0,1343,567,0
1,35,35,4096,RSA-PKCS1v15,20,953,1,25,1.0,377,0,0,117,748,1
0,19,29,3072,RSA-PKCS1v15,15,859,1,49,0.6551724137931034,3186,0,0,697,951,1
0,17,29,1024,RSA-PKCS1v15,14,756,1,45,0.5862068965517241,3384,0,1,1536,302,1
1,5,21,3072,RSA-PSS,23,994,1,33,0.23809523809523808,3822,1,1,203,799,1
1,2,13,3072,RSA-PKCS1v15,3,367,1,11,0.15384615384615385,2207,0,0,1186,418,0
1,12,17,4096,RSA-PKCS1v15,19,403,0,37,0.7058823529411765,4921,0,0,1845,860,1
1,4,9,4096,RSA-PSS,15,970,1,9,0.4444444444444444,2139,0,0,962,586,0
0,1,1,2048,RSA-PSS,9,633,1,7,1.0,910,0,0,462,452,1
0,0,2,2048,RSA-PSS,10,603,1,7,0.0,202,0,0,1874,417,0
0,7,29,2048,RSA-PSS,4,613,1,34,0.2413793103448276,2780,0,0,944,824,1
1,13,33,4096,RSA-PSS,10,311,1,19,0.3939393939393939,3358,1,0,700,954,1
1,6,10,4096,RSA-PSS,12,571,1,20,0.6,960,0,0,1579,122,1
1,13,21,3072,RSA-PKCS1v15,14,440,1,50,0.6190476190476191,3616,0,0,201,57,1
1,5,28,2048,RSA-PKCS1v15,5,309,1,42,0.17857142857142858,267,0,0,1255,785,1
1,11,11,2048,RSA-PSS,15,292,1,25,1.0,1231,0,0,516,139,1
1,15,34,2048,RSA-PKCS1v15,14,978,0,5,0.4411764705882353,660,0,0,1776,199,1
1,0,8,2048,RSA-PSS,10,525,1,48,0.0,2328,0,0,1230,721,0
1,12,22,3072,RSA-PKCS1v15,19,987,1,29,0.5454545454545454,4501,0,0,1355,988,1
1,6,8,1024,RSA-PSS,1,763,1,27,0.75,2435,0,0,606,785,1
0,13,15,2048,RSA-PSS,1,483,0,25,0.8666666666666667,932,0,0,744,361,1
0,6,17,3072,RSA-PKCS1v15,11,683,1,37,0.35294117647058826,3169,0,0,875,650,1
0,13,23,1024,RSA-PKCS1v15,15,978,1,15,0.5652173913043478,407,1,0,347,410,1
1,14,24,2048,RSA-PKCS1v15,18,256,1,48,0.5833333333333334,2924,0,0,349,646,1
1,11,19,2048,RSA-PKCS1v15,1,278,0,4,0.5789473684210527,570,0,0,1972,849,1
1,0,5,4096,RSA-PKCS1v15,16,758,1,14,0.0,199,0,0,1184,528,0
0,4,32,4096,RSA-PKCS1v15,13,703,1,49,0.125,214,0,1,1649,615,1
1,0,1,1024,RSA-PKCS1v15,23,751,1,17,0.0,3025,0,0,1276,243,0
1,19,23,3072,RSA-PKCS1v15,15,680,1,21,0.8260869565217391,4149,0,0,1246,90,1
1,6,8,2048,RSA-PSS,4,955,1,16,0.75,3381,0,1,858,516,1
1,7,13,3072,RSA-PKCS1v15,9,273,1,26,0.5384615384615384,3051,0,0,1630,62,1
1,0,8,3072,RSA-PKCS1v15,16,700,1,9,0.0,1715,0,0,1971,212,0
1,20,23,4096,RSA-PSS,12,816,1,2,0.8695652173913043,722,0,0,394,248,1
1,0,1,3072,RSA-PSS,15,814,1,43,0.0,3466,0,0,1420,704,0
1,2,24,4096,RSA-PSS,8,882,0,15,0.08333333333333333,2694,0,0,994,497,1
0,16,35,4096,RSA-PSS,23,294,1,35,0.45714285714285713,4416,1,0,978,56,1
0,18,24,4096,RSA-PKCS1v15,3,984,1,24,0.75,4983,0,0,167,459,1
1,13,17,3072,RSA-PKCS1v15,23,465,1,48,0.7647058823529411,3609,0,0,976,919,1
0,5,5,2048,RSA-PSS,15,466,1,38,1.0,4962,0,0,452,289,1
1,7,20,2048,RSA-PSS,22,820,1,14,0.35,2331,0,0,1162,543,0
1,12,21,1024,RSA-PKCS1v15,10,536,1,37,0.5714285714285714,3887,0,0,860,903,1
1,26,31,2048,RSA-PKCS1v15,6,388,1,37,0.8387096774193549,3532,0,0,1897,470,1
1,3,11,3072,RSA-PKCS1v15,16,704,1,6,0.2727272727272727,4636,0,0,210,389,0
1,2,15,3072,RSA-PKCS1v15,21,519,1,18,0.13333333333333333,4122,0,0,768,421,0
1,4,19,4096,RSA-PSS,12,366,1,22,0.21052631578947367,2775,0,0,1609,513,0
1,0,7,2048,RSA-PKCS1v15,3,810,1,18,0.0,4575,0,0,214,710,0
1,28,28,2048,RSA-PSS,13,493,1,2,1.0,4916,0,0,1802,557,1
0,5,5,4096,RSA-PSS,9,712,1,32,1.0,564,0,0,1384,559,1
1,0,5,2048,RSA-PSS,9,1014,1,17,0.0,2150,1,0,1687,964,0
1,30,30,2048,RSA-PKCS1v15,9,771,1,1,1.0,4987,0,0,1259,734,1
1,21,32,4096,RSA-PSS,11,428,1,9,0.65625,2688,1,0,973,798,1
1,1,8,4096,RSA-PKCS1v15,1,448,1,13,0.125,4926,0,0,1752,81,0
1,4,10,2048,RSA-PSS,22,770,1,36,0.4,593,0,0,1421,444,0
1,26,32,4096,RSA-PKCS1v15,8,823,1,37,0.8125,4951,0,0,304,792,1
1,24,28,3072,RSA-PSS,4,664,0,30,0.8571428571428571,2006,0,0,1133,287,1
1,7,17,4096,RSA-PSS,7,943,1,31,0.4117647058823529,851,0,1,857,284,1
1,22,31,4096,RSA-PKCS1v15,20,883,1,23,0.7096774193548387,2385,0,0,1836,941,1
1,0,8,2048,RSA-PKCS1v15,13,339,1,50,0.0,4048,1,0,861,491,0
1,19,25,3072,RSA-PSS,6,926,1,28,0.76,1814,0,0,2000,388,1
1,6,9,1024,RSA-PSS,6,335,1,10,0.6666666666666666,739,0,0,1856,701,1
1,2,2,1024,RSA-PKCS1v15,8,833,1,25,1.0,4359,0,0,808,551,0
1,6,15,4096,RSA-PSS,2,464,1,36,0.4,1473,0,0,1414,595,0
1,2,3,3072,RSA-PKCS1v15,13,777,1,26,0.6666666666666666,4956,0,0,120,408,0
1,2,4,3072,RSA-PKCS1v15,16,454,1,26,0.5,2177,1,0,1864,327,1
1,12,14,4096,RSA-PSS,17,826,1,45,0.8571428571428571,4927,0,0,1634,942,1
0,21,25,4096,RSA-PKCS1v15,11,489,1,13,0.84,1582,0,0,1234,949,1
1,9,10,4096,RSA-PSS,21,499,1,17,0.9,4976,0,0,427,176,1
1,15,21,3072,RSA-PKCS1v15,13,648,1,40,0.7142857142857143,1403,1,0,1568,521,1
1,2,12,2048,RSA-PKCS1v15,12,821,1,4,0.16666666666666666,266,0,0,945,790,0
1,19,27,2048,RSA-PSS,13,701,1,23,0.7037037037037037,137,1,0,330,383,1
1,1,2,2048,RSA-PKCS1v15,8,648,1,35,0.5,1392,0,0,1250,258,0
0,2,13,2048,RSA-PSS,18,264,1,11,0.15384615384615385,3738,0,0,1751,347,0
1,0,32,3072,RSA-PKCS1v15,1,868,1,12,0.0,4661,0,0,635,272,0
1,30,31,3072,RSA-PKCS1v15,10,970,1,9,0.967741935483871,2710,0,0,1171,261,1
0,14,16,4096,RSA-PKCS1v15,16,408,1,15,0.875,3157,0,1,1364,396,1
0,0,32,3072,RSA-PKCS1v15,1,365,1,45,0.0,2215,0,1,564,692,1
1,16,32,3072,RSA-PSS,18,521,1,37,0.5,4190,0,0,180,154,1
1,1,34,2048,RSA-PKCS1v15,6,628,1,5,0.029411764705882353,331,1,0,290,527,0
1,3,11,1024,RSA-PKCS1v15,17,407,1,19,0.2727272727272727,2366,0,0,187,67,0
0,5,10,2048,RSA-PKCS1v15,12,850,1,11,0.5,4389,1,0,486,841,1
1,7,15,4096,RSA-PSS,4,670,1,9,0.4666666666666667,3123,0,1,1361,699,1
1,15,17,2048,RSA-PSS,17,901,1,35,0.8823529411764706,1927,0,0,1132,348,1
1,18,18,3072,RSA-PSS,22,581,1,50,1.0,3966,1,0,1150,935,1
1,0,9,3072,RSA-PSS,23,927,1,27,0.0,4719,0,0,773,63,0
1,2,25,2048,RSA-PKCS1v15,23,806,1,13,0.08,2706,0,0,1730,356,0
1,11,14,2048,RSA-PKCS1v15,15,431,1,12,0.7857142857142857,1526,0,0,1833,281,1
1,2,25,3072,RSA-PKCS1v15,14,780,1,9,0.08,3303,1,0,1058,41,0
0,4,22,2048,RSA-PSS,7,570,1,42,0.18181818181818182,4334,0,0,1462,540,1
1,26,30,4096,RSA-PSS,14,322,1,28,0.8666666666666667,3055,0,0,1300,367,1
1,11,20,3072,RSA-PKCS1v15,0,1015,1,13,0.55,128,0,1,1518,277,1
0,11,21,3072,RSA-PKCS1v15,16,808,1,20,0.5238095238095238,2381,0,1,182,221,1
0,19,32,4096,RSA-PKCS1v15,14,439,1,13,0.59375,4425,1,0,1263,729,1
0,12,21,3072,RSA-PSS,13,290,0,27,0.5714285714285714,3928,0,0,1858,734,1
1,19,35,4096,RSA-PKCS1v15,13,760,1,26,0.5428571428571428,3270,0,0,1372,61,1
1,8,32,2048,RSA-PKCS1v15,9,331,1,29,0.25,2595,0,0,146,103,0
0,6,30,3072,RSA-PSS,1,727,1,29,0.2,4806,0,0,1068,185,1
1,3,12,2048,RSA-PSS,5,837,1,22,0.25,2451,0,0,1895,907,0
0,18,18,2048,RSA-PKCS1v15,16,1001,1,9,1.0,2709,0,0,1840,147,1
1,21,21,2048,RSA-PSS,4,778,0,24,1.0,1027,0,0,499,75,1
1,2,13,3072,RSA-PKCS1v15,4,538,1,42,0.15384615384615385,4511,0,0,803,473,0
1,5,21,2048,RSA-PKCS1v15,14,791,1,19,0.23809523809523808,3057,0,0,1999,1,0
1,8,8,2048,RSA-PKCS1v15,14,529,1,38,1.0,2078,0,0,1903,416,1
1,5,7,4096,RSA-PKCS1v15,19,794,1,31,0.7142857142857143,3675,0,0,1319,469,1
1,19,23,4096,RSA-PSS,10,309,1,39,0.8260869565217391,4260,0,1,1795,365,1
1,21,32,3072,RSA-PSS,4,310,1,15,0.65625,4972,0,0,531,845,1
1,10,11,4096,RSA-PSS,0,1000,1,32,0.9090909090909091,4664,0,0,1751,674,1
0,18,22,4096,RSA-PKCS1v15,10,532,1,46,0.8181818181818182,203,1,0,211,17,1
0,7,22,3072,RSA-PKCS1v15,10,698,1,48,0.3181818181818182,2456,0,0,893,510,1
1,19,25,2048,RSA-PKCS1v15,5,673,1,46,0.76,1409,0,0,1426,755,1
1,7,22,4096,RSA-PSS,22,887,1,29,0.3181818181818182,2529,0,0,1255,439,0
1,9,28,3072,RSA-PSS,7,480,1,34,0.32142857142857145,3937,0,0,1363,879,0
1,25,29,2048,RSA-PKCS1v15,1,825,1,9,0.8620689655172413,3697,0,0,5,531,1
1,2,13,3072,RSA-PSS,14,510,1,35,0.15384615384615385,4907,0,0,311,842,0
1,10,18,2048,RSA-PSS,22,431,1,6,0.5555555555555556,562,0,0,1805,938,1
1,0,2,4096,RSA-PSS,21,821,1,37,0.0,739,0,0,162,59,0
1,27,29,2048,RSA-PSS,8,401,1,14,0.9310344827586207,2570,0,1,216,713,1
1,8,21,4096,RSA-PKCS1v15,14,919,1,47,0.38095238095238093,4007,0,0,786,115,1
1,3,15,4096,RSA-PSS,7,640,1,50,0.2,4276,0,0,836,203,0
1,23,27,3072,RSA-PKCS1v15,15,517,0,49,0.8518518518518519,4955,0,0,1636,806,1
1,18,31,3072,RSA-PSS,13,786,1,9,0.5806451612903226,803,0,0,1992,543,1
1,15,15,2048,RSA-PKCS1v15,14,626,1,19,1.0,134,0,0,1195,194,1
0,6,23,1024,RSA-PKCS1v15,19,938,1,23,0.2608695652173913,184,0,0,1985,472,1
0,18,24,2048,RSA-PSS,12,452,1,41,0.75,2561,0,0,252,106,1
1,11,13,4096,RSA-PKCS1v15,8,840,1,28,0.8461538461538461,3858,0,0,1705,879,1
1,14,22,3072,RSA-PKCS1v15,0,852,1,16,0.6363636363636364,3466,0,0,1062,965,1
1,30,33,2048,RSA-PSS,5,539,0,26,0.9090909090909091,2768,1,0,228,818,1
1,2,3,2048,RSA-PKCS1v15,7,557,1,38,0.6666666666666666,3849,0,0,1958,126,0
1,13,19,4096,RSA-PSS,19,387,1,40,0.6842105263157895,3765,0,0,909,414,1
1,10,23,2048,RSA-PKCS1v15,17,375,1,25,0.43478260869565216,3652,1,0,1661,615,1
0,25,29,4096,RSA-PSS,17,983,1,35,0.8620689655172413,4211,1,1,1302,675,1
1,9,30,2048,RSA-PSS,16,391,1,5,0.3,1980,0,0,285,510,0
1,10,25,3072,RSA-PSS,20,883,1,7,0.4,1670,0,0,1534,501,0
0,5,8,1024,RSA-PSS,15,828,1,23,0.625,2585,0,1,649,827,1
1,1,16,3072,RSA-PSS,12,784,1,25,0.0625,47,1,1,366,121,1
1,2,8,3072,RSA-PKCS1v15,21,289,1,1,0.25,4500,0,0,1644,752,0
1,1,1,2048,RSA-PKCS1v15,3,787,1,22,1.0,2534,0,0,1092,913,0
1,5,5,3072,RSA-PSS,3,463,1,4,1.0,4827,0,0,1128,607,1
1,1,3,3072,RSA-PKCS1v15,20,929,0,28,0.3333333333333333,3586,0,0,1425,962,0
1,1,1,3072,RSA-PKCS1v15,13,554,1,48,1.0,1318,0,0,1270,208,0
1,0,4,4096,RSA-PKCS1v15,4,777,1,14,0.0,3545,0,0,1701,661,0
1,27,35,2048,RSA-PSS,15,349,1,33,0.7714285714285715,4470,0,0,192,350,1
1,0,32,3072,RSA-PSS,13,669,1,4,0.0,2238,0,1,1731,820,1
1,34,34,4096,RSA-PKCS1v15,13,626,0,42,1.0,4839,0,0,644,193,1
0,7,25,4096,RSA-PSS,13,664,0,11,0.28,2933,0,0,1320,654,1
0,7,10,4096,RSA-PSS,23,638,1,39,0.7,3051,0,0,1168,784,1
1,19,21,2048,RSA-PKCS1v15,13,696,1,32,0.9047619047619048,2718,0,0,907,823,1
0,21,27,4096,RSA-PSS,18,702,1,4,0.7777777777777778,4349,0,0,731,393,1
1,14,27,3072,RSA-PSS,2,874,1,1,0.5185185185185185,4418,0,0,26,497,1
1,2,2,2048,RSA-PSS,16,872,1,26,1.0,4181,0,0,1275,392,0
1,10,13,4096,RSA-PSS,13,326,1,33,0.7692307692307693,3962,0,0,1631,713,1
1,6,9,3072,RSA-PSS,9,339,1,17,0.6666666666666666,2319,0,0,1890,674,1
1,3,22,2048,RSA-PKCS1v15,12,464,1,27,0.13636363636363635,240,0,0,712,109,0
1,24,26,2048,RSA-PSS,21,514,1,42,0.9230769230769231,2760,0,1,615,929,1
0,11,12,4096,RSA-PSS,3,494,1,5,0.9166666666666666,2703,0,0,193,470,1
0,5,17,2048,RSA-PKCS1v15,10,557,1,7,0.29411764705882354,2814,1,0,381,350,1
1,13,14,2048,RSA-PKCS1v15,14,487,1,25,0.9285714285714286,851,0,0,1026,775,1
1,11,14,2048,RSA-PSS,14,537,1,8,0.7857142857142857,3593,0,0,1783,722,1
0,23,34,2048,RSA-PKCS1v15,23,649,1,34,0.6764705882352942,4621,0,0,1627,149,1
1,15,20,4096,RSA-PSS,1,673,1,41,0.75,2499,1,0,1069,256,1
1,8,11,3072,RSA-PKCS1v15,10,461,0,4,0.7272727272727273,4924,0,0,939,389,1
1,12,16,3072,RSA-PSS,1,519,1,12,0.75,3544,0,0,3,199,1
0,24,31,4096,RSA-PKCS1v15,22,566,1,31,0.7741935483870968,617,1,0,930,908,1
1,4,6,3072,RSA-PSS,4,952,1,11,0.6666666666666666,4628,1,0,1872,443,1
0,19,19,2048,RSA-PKCS1v15,12,881,1,37,1.0,3970,1,1,1473,849,1
1,3,4,4096,RSA-PSS,0,334,1,44,0.75,4267,0,0,1600,186,0
1,2,4,2048,RSA-PSS,6,597,1,36,0.5,2041,0,0,1159,344,0
1,16,20,2048,RSA-PSS,6,817,1,45,0.8,211,0,0,1315,677,1
1,6,10,3072,RSA-PKCS1v15,9,350,1,22,0.6,1374,0,0,278,108,1
1,13,24,4096,RSA-PKCS1v15,5,606,1,1,0.5416666666666666,761,0,0,176,595,1
1,10,35,4096,RSA-PSS,19,317,1,50,0.2857142857142857,1215,0,0,1952,813,1
1,21,26,4096,RSA-PSS,11,397,0,4,0.8076923076923077,1330,0,0,282,80,1
1,8,21,4096,RSA-PSS,12,989,1,36,0.38095238095238093,3897,0,0,1144,253,1
